tokenizer,item_id,category,language,condition,adequacy_score,text,character_count,utf8_byte_count,token_count,characters_per_token,bytes_per_token
mistral-7b,R09,reasoning,attic_greek,base,,Ὁ χάρτης χρήσιμος ἐστὶν ὅτι τὴν βραχυτάτην ὁδὸν δείκνυσιν.,58,114,63,0.9206349206349206,1.8095238095238095
mistral-7b,R10,reasoning,english,base,,Because it snowed during the night the roof is white.,53,53,12,4.416666666666667,4.416666666666667
mistral-7b,R10,reasoning,modern_standard_chinese,base,,因為夜裡下雪屋頂是白色的.,13,37,16,0.8125,2.3125
mistral-7b,R10,reasoning,classical_chinese,base,,夜雪故屋頂白.,7,19,10,0.7,1.9
mistral-7b,R10,reasoning,classical_latin,base,,Quia nocte ninxit tectum album est.,35,35,13,2.6923076923076925,2.6923076923076925
mistral-7b,R10,reasoning,attic_greek,base,,Ἐπειδὴ νυκτὸς ἔνιψεν ἡ στέγη λευκή ἐστιν.,41,81,44,0.9318181818181818,1.8409090909090908
mistral-7b,R11,reasoning,english,base,,If one witness disagrees the judge must examine the evidence again.,67,67,13,5.153846153846154,5.153846153846154
mistral-7b,R11,reasoning,modern_standard_chinese,base,,如果一位證人不同意法官必須再次檢驗證據.,20,58,31,0.6451612903225806,1.8709677419354838
mistral-7b,R11,reasoning,classical_chinese,base,,一證異言則判官必再察證.,12,34,19,0.631578947368421,1.7894736842105263
mistral-7b,R11,reasoning,classical_latin,base,,Si unus testis dissentit iudex testimonia iterum examinare debet.,65,65,20,3.25,3.25
mistral-7b,R11,reasoning,attic_greek,base,,Ἂν εἷς μάρτυς ἀντιλέγῃ ὁ δικαστὴς τὰ τεκμήρια πάλιν ἐξετάζειν δεῖ.,66,130,73,0.9041095890410958,1.7808219178082192
mistral-7b,R12,reasoning,english,base,,The room is quiet because everyone has left.,44,44,9,4.888888888888889,4.888888888888889
mistral-7b,R12,reasoning,modern_standard_chinese,base,,房間很安靜因為所有人都離開了.,15,43,18,0.8333333333333334,2.388888888888889
mistral-7b,R12,reasoning,classical_chinese,base,,室寂以眾皆去.,7,19,14,0.5,1.3571428571428572
mistral-7b,R12,reasoning,classical_latin,base,,Cubiculum quietum est quod omnes discesserunt.,46,46,15,3.066666666666667,3.066666666666667
mistral-7b,R12,reasoning,attic_greek,base,,Τὸ οἴκημα ἥσυχόν ἐστιν ὅτι πάντες ἀπελήλυθαν.,45,89,52,0.8653846153846154,1.7115384615384615
mistral-7b,R13,reasoning,english,base,,If the message is unclear ask the speaker to explain it.,56,56,13,4.3076923076923075,4.3076923076923075
mistral-7b,R13,reasoning,modern_standard_chinese,base,,如果訊息不清楚請要求說話的人解釋它.,18,52,23,0.782608695652174,2.260869565217391
mistral-7b,R13,reasoning,classical_chinese,base,,書不明則請言者釋之.,10,28,13,0.7692307692307693,2.1538461538461537
mistral-7b,R13,reasoning,classical_latin,base,,Si nuntius obscurus est roga dicentem ut eum explicet.,54,54,20,2.7,2.7
mistral-7b,R13,reasoning,attic_greek,base,,Ἂν τὸ γράμμα ἀσαφὲς ᾖ τὸν λέγοντα κέλευε αὐτὸ σαφηνίζειν.,57,112,64,0.890625,1.75
mistral-7b,R14,reasoning,english,base,,Because the river is shallow the boat cannot pass here.,55,55,11,5.0,5.0
mistral-7b,R14,reasoning,modern_standard_chinese,base,,因為河淺船不能從這裡通過.,13,37,16,0.8125,2.3125
mistral-7b,R14,reasoning,classical_chinese,base,,河淺故舟不得過此.,9,25,14,0.6428571428571429,1.7857142857142858
mistral-7b,R14,reasoning,classical_latin,base,,Quia flumen vadosum est navis hic transire non potest.,54,54,18,3.0,3.0
mistral-7b,R14,reasoning,attic_greek,base,,Ἐπειδὴ ὁ ποταμὸς ρηχὸς ἐστιν τὸ πλοῖον ἐνθάδε διελθεῖν οὐ δύναται.,66,132,69,0.9565217391304348,1.9130434782608696
mistral-7b,R15,reasoning,english,base,,If two quantities equal the same number they equal each other.,62,62,12,5.166666666666667,5.166666666666667
mistral-7b,R15,reasoning,modern_standard_chinese,base,,如果兩個量等於同一個數它們彼此相等.,18,52,23,0.782608695652174,2.260869565217391
mistral-7b,R15,reasoning,classical_chinese,base,,二量同等一數則相等.,10,28,11,0.9090909090909091,2.5454545454545454
mistral-7b,R15,reasoning,classical_latin,base,,Si duae quantitates eidem numero aequales sunt inter se aequales sunt.,70,70,23,3.0434782608695654,3.0434782608695654
mistral-7b,R15,reasoning,attic_greek,base,,Ἂν δύο ποσὰ τῷ αὐτῷ ἀριθμῷ ἴσα ᾖ ἀλλήλοις ἴσα ἐστίν.,52,105,67,0.7761194029850746,1.5671641791044777
